organization_id;sales_order;date_create;status;code;client_id;tvz_id;cost_price;price_b2b_gross;price_b2c_gross;quantity;
1;2051018665;2022-06-10T09:25:05.369;0;44203;60986;185;819.924937;912.671799;977.4739;2;
1;2051018706;2022-06-10T12:50:02.024;0;44203;33760;1411;819.924937;912.671799;977.4739;1;
1;2051019473;2022-06-14T21:28:02.730;0;44203;32316;585;819.924937;912.671799;977.4739;1;
2;2051021555;2022-06-24T18:46:02.863;0;54328;18858;2184;352.698879;445.456518;492.5089;1;
1;2051017225;2022-06-02T20:38:02.493;0;66026;58259;808;293.99656;386.764976;413.8368;5;
1;2051019207;2022-06-13T17:05:03.835;0;66026;60899;786;293.99656;386.764976;413.8368;3;
1;2051025031;2022-07-08T10:34:24.633;0;39546;51026;664;649.52979;742.308983;794.2649;2;
1;2051026823;2022-07-17T12:26:05.750;1;39546;11973;805;649.52979;742.308983;794.2649;2;
1;2051027628;2022-07-21T08:56:02.832;1;39546;51031;744;649.52979;742.308983;794.2649;2;
1;2051028278;2022-07-26T11:11:07.321;0;39546;11875;760;649.52979;742.308983;794.2649;2;
13;2051020816;2022-06-21T17:03:03.075;0;54134;69080;6639;442.191087;534.97028;573.3364;1;
13;2051023715;2022-07-03T20:34:07.790;0;54134;69080;6639;442.191087;534.97028;573.3364;1;
13;2051025073;2022-07-08T12:44:27.841;0;54134;142;7003;442.191087;534.97028;573.3364;1;
6;2051028160;2022-07-25T13:36:03.700;1;54134;9290;4319;442.191087;534.97028;575.4918;1;
6;2051029214;2022-08-02T13:58:04.034;0;54134;9290;4319;442.191087;534.97028;575.4918;1;
1;2051029368;2022-08-03T11:08:05.867;0;54134;14012;33;442.191087;534.97028;575.4918;1;
5;2051030771;2022-08-11T17:42:01.894;0;54134;20383;3613;442.191087;534.97028;614.289;2;
1;2051031126;2022-08-13T13:37:02.948;0;54134;28911;877;442.191087;534.97028;614.289;1;
5;2051035220;2022-08-28T16:46:03.877;0;54134;38351;3703;442.191087;534.97028;607.8228;1;
6;2051035657;2022-08-30T09:39:03.640;0;54134;33919;4474;442.191087;534.97028;575.4918;1;
1;2051035930;2022-08-31T10:01:06.555;0;54134;68144;505;442.191087;534.97028;602.4343;1;
8;2051023041;2022-06-30T14:55:10.936;0;50413;50047;5333;1021.584161;1114.384908;1187.6254;2;
1;2051026265;2022-07-14T09:43:03.235;0;44506;14159;39;715.194051;808.027129;865.3931;1;
1;2051036115;2022-08-31T21:35:02.633;0;52851;61952;492;260.8034;353.647255;378.2727;1;
5;2051022195;2022-06-27T19:15:58.322;2;15226;38267;4181;1118.663377;1211.528786;1297.5508;1;
5;2051022228;2022-06-27T20:46:39.499;0;15226;38267;4181;1118.663377;1211.528786;1299.7062;1;
5;2051022544;2022-06-28T20:23:21.976;0;15226;55066;3243;1118.663377;1211.528786;1297.5508;1;
15;2051021919;2022-06-26T17:32:19.558;0;59758;9268;8402;1180.911329;1273.776738;1351.4358;2;
13;2051034980;2022-08-27T15:04:02.626;0;2085;20864;7089;364.381147;457.26811;489.2758;1;
1;2051028708;2022-07-29T12:06:11.884;0;42600;9376;289;465.5664;558.474917;598.1235;2;
1;2051034492;2022-08-25T16:18:02.639;0;63295;7187;945;607.208511;700.127805;743.613;2;
1;2051034713;2022-08-26T12:17:03.853;0;63295;58241;118;607.208511;700.127805;743.613;1;
1;2051034726;2022-08-26T13:11:18.016;0;63295;59016;1242;607.208511;700.127805;743.613;1;
9;2061089120;2022-07-11T12:34:36.092;0;12186;73046;5907;460.986175;553.927023;593.8127;1;
1;2051019776;2022-06-16T13:47:03.604;0;47525;57153;308;480.061465;573.034644;614.289;2;
2;2051034669;2022-08-26T10:17:06.837;0;40837;54614;2112;1516.992074;1609.965253;1683.3674;1;
1;2051030252;2022-08-08T23:46:04.195;0;3973;3334;456;430.745913;523.740646;560.404;1;
2;2051027704;2022-07-21T12:55:07.080;0;22484;13792;2549;648.602968;741.608478;794.2649;1;
5;2051034597;2022-08-25T22:38:05.844;0;54164;37065;3384;208.578058;301.594345;323.31;1;
5;2051026192;2022-07-13T22:53:02.685;0;47300;17082;3388;1028.319786;1121.389958;1196.247;1;
1;2051023870;2022-07-04T14:24:04.159;0;56001;4128;987;1084.327855;1177.408804;1259.8313;1;
1;2051019824;2022-06-16T17:55:04.206;0;48300;22506;1277;769.273037;862.364763;923.5889;1;
15;2051033894;2022-08-23T10:48:10.517;0;46853;42106;8444;268.45507;361.56835;415.9922;1;
13;2051019811;2022-06-16T17:00:04.632;0;40933;35661;7444;53.885;146.99828;186.4421;2;
1;2051018824;2022-06-10T22:27:03.112;1;53654;13568;798;253.36727;346.48055;370.7288;1;
1;2051019017;2022-06-12T11:55:07.737;0;53654;29449;1364;253.36727;346.48055;370.7288;3;
1;2051032111;2022-08-17T10:00:13.703;0;46030;35086;1095;580.686314;673.810371;720.9813;1;
2;2051023634;2022-07-03T13:31:03.088;0;1389;18777;1979;525.120102;618.265713;672.4848;1;
1;2051032250;2022-08-17T16:30:02.563;0;61769;14138;1577;312.996411;406.152799;435.3908;1;
1;2051033097;2022-08-20T14:34:05.577;0;61769;32366;1563;312.996411;406.152799;435.3908;1;
1;2051034935;2022-08-27T10:34:01.675;0;61769;59775;1388;312.996411;406.152799;435.3908;1;
1;2051024291;2022-07-05T21:23:02.643;0;65395;61032;1053;1388.853544;1482.020709;1586.3744;1;
1;2051035168;2022-08-28T12:17:02.581;0;47595;46523;422;269.392669;362.592165;387.972;10;
1;2051021700;2022-06-25T14:07:17.181;0;62038;5683;745;440.596091;533.817141;571.181;1;
1;2051025485;2022-07-11T09:13:37.977;0;62038;15705;127;440.596091;533.817141;571.181;1;
1;2051025553;2022-07-11T13:58:05.527;0;62038;4343;1532;440.596091;533.817141;571.181;2;
2;2051028738;2022-07-29T15:02:02.495;0;52909;39991;2413;220.443535;313.696916;344.864;1;
13;2051027470;2022-07-20T14:36:02.208;0;15733;41453;7068;842.567414;935.820795;1002.261;1;
5;2051027824;2022-07-22T07:57:02.965;0;58436;20077;3833;318.309472;411.562853;440.7793;1;
1;2051034560;2022-08-25T19:45:04.091;0;949;27148;1588;589.027712;682.313424;724.2144;1;
1;2051031497;2022-08-15T13:00:03.256;0;45029;9997;1262;321.898213;415.194702;445.0901;1;
1;2051032576;2022-08-18T15:36:02.380;0;45029;46881;266;321.898213;415.194702;445.0901;1;
1;2051034050;2022-08-23T17:30:02.879;0;45029;24285;1184;321.898213;415.194702;445.0901;1;
5;2051030988;2022-08-12T16:07:02.271;0;54376;52434;3386;223.353325;316.671368;339.4755;1;
8;2051028276;2022-07-26T11:11:03.443;0;47377;21220;5514;307.230716;400.570313;450.4786;1;
1;2051025556;2022-07-11T14:09:04.796;0;2420;43891;173;1508.60164065;1601.957942;1715.6984;1;
7;2051020988;2022-06-22T10:33:08.438;0;15994;35594;4658;397.692854;491.054005;525.9176;1;
2;2051028580;2022-07-28T12:44:10.803;0;65902;16991;1808;336.695034;430.077739;451.58162595;2;
2;2051018807;2022-06-10T20:28:01.944;0;39617;53001;2730;1238.201861;1331.60612;1479.6821;1;
5;2051028609;2022-07-28T15:39:02.144;0;57055;41341;3375;796.301753;889.706012;953.7645;1;
5;2051018549;2022-06-09T16:30:02.491;0;17765;37561;3697;198.135145;291.539404;312.533;1;
2;2051026153;2022-07-13T19:47:03.616;0;49794;51412;2555;251.739943;345.144202;369.6511;1;
4;2051030105;2022-08-08T09:51:02.553;0;42600;55293;2853;465.5664;558.992213;598.1235;4;
4;2051030121;2022-08-08T10:35:03.816;0;42600;55293;2853;465.5664;558.992213;598.1235;1;
1;2051030957;2022-08-12T13:46:04.386;0;42600;31822;573;465.5664;558.992213;598.1235;1;
5;2051033303;2022-08-21T12:40:04.086;0;55955;39556;3567;373.897238;467.333828;500.0528;1;
7;2051031867;2022-08-16T13:38:04.134;0;38928;53486;5009;207.694344;301.152488;322.2323;1;
1;2051017434;2022-06-04T09:06:02.274;0;48721;44878;945;42.127293;135.596214;145.4895;2;
1;2051020865;2022-06-21T19:48:05.554;0;60925;880;1110;209.418664;302.887585;324.3877;1;
1;2051031930;2022-08-16T17:27:06.119;0;53795;14643;520;459.42351;552.924762;592.735;1;
1;2051035219;2022-08-28T16:36:02.684;0;949;42837;161;589.027712;682.528964;724.2144;1;
1;2051031484;2022-08-15T12:38:02.950;0;66343;67188;824;480.567984;574.101567;614.289;2;
5;2051033671;2022-08-22T15:47:07.848;0;579;51503;3484;426.176465;519.710048;556.0932;1;
1;2051022422;2022-06-28T14:07:05.318;0;66893;49015;526;117.954265;211.509402;226.317;3;
5;2051034898;2022-08-27T08:13:02.102;0;44506;40076;3301;715.194051;808.781519;865.3931;1;
1;2051017318;2022-06-03T13:57:03.060;0;56195;635;1500;154.876267;248.474512;312.533;1;
2;2051034580;2022-08-25T21:11:02.502;0;9850;69839;2517;533.526162;627.135184;656.3193;1;
2;2051024739;2022-07-07T09:48:02.193;0;40601;54936;2452;461.309485;554.940061;594.8904;1;
1;2051030989;2022-08-12T16:07:02.614;0;58436;47526;846;318.309472;411.940048;440.7793;3;
1;2051018707;2022-06-10T13:01:02.198;0;209;66637;1524;361.191155;454.832508;487.1204;1;
1;2051018832;2022-06-10T23:11:04.920;0;209;13331;975;361.191155;454.832508;487.1204;2;
1;2051021101;2022-06-22T16:14:05.685;0;209;28698;4;361.191155;454.832508;487.1204;1;
1;2051017370;2022-06-03T19:21:02.728;0;62055;25540;532;483.865746;577.517876;619.6775;2;
2;2051019712;2022-06-16T09:04:05.674;0;60917;18837;2154;266.892405;360.544535;385.8166;1;
1;2051028993;2022-08-01T08:14:02.435;0;66402;33155;1125;538.85;632.523684;676.7956;2;
1;2051029090;2022-08-01T18:38:05.705;0;47300;2057;1586;1028.319786;1122.015024;1200.5578;1;
1;2051019069;2022-06-12T16:04:02.462;0;48721;25277;731;42.127293;135.844085;145.4895;1;
13;2051027230;2022-07-19T09:11:04.666;0;44389;1094;7207;1303.963115;1397.690684;1496.9253;1;
13;2051027625;2022-07-21T08:13:10.279;0;44389;20628;6989;1303.963115;1397.690684;1496.9253;2;
1;2051024166;2022-07-05T13:13:04.889;0;930;35754;1277;595.914215;689.652561;739.3022;1;
1;2051024307;2022-07-05T22:07:06.753;0;930;35759;1277;595.914215;689.652561;739.3022;1;
1;2051017963;2022-06-07T11:23:04.498;0;37039;34350;819;517.770188;611.530088;657.397;2;
1;2051025722;2022-07-12T09:58:05.767;0;52044;45632;365;596.894922;690.654822;740.3799;2;
1;2051027364;2022-07-20T07:10:07.648;0;52044;27426;157;596.894922;690.654822;740.3799;1;
4;2051029862;2022-08-06T09:57:02.393;0;57922;56001;3026;680.039477;773.799377;828.7513;1;
1;2051027709;2022-07-21T13:06:04.020;0;13362;43026;499;301.691338;395.462015;423.5361;1;
2;2051025412;2022-07-10T17:15:02.993;0;35380;37098;1755;501.486141;595.256818;636.9207;1;
1;2051020543;2022-06-20T17:23:02.917;0;59353;51101;809;1060.4568;1154.249031;1235.0442;1;
1;2051020842;2022-06-21T18:31:03.944;0;59353;42931;445;1060.4568;1154.249031;1235.0442;5;
1;2051022131;2022-06-27T15:00:03.216;0;59353;26943;1125;1060.4568;1154.249031;1235.0442;1;
13;2051018196;2022-06-08T10:39:02.475;0;57787;13121;7336;105.258959;199.05119;213.3846;1;
1;2051023285;2022-07-01T17:04:06.488;0;62601;67341;1118;794.545102;888.34811;950.5314;1;
1;2051033270;2022-08-21T11:02:02.143;0;44211;15992;1213;529.624888;623.44945;667.0963;5;
1;2051033775;2022-08-22T21:13:02.813;0;44211;66706;896;529.624888;623.44945;667.0963;2;
1;2051023933;2022-07-04T17:35:03.668;0;41086;46790;526;276.818022;370.653361;396.5936;2;
1;2051032433;2022-08-18T09:04:11.053;0;50412;44528;480;651.501981;745.33732;794.2649;6;
5;2051017551;2022-06-04T22:06:01.855;0;58060;52417;3829;673.594831;767.484055;821.2074;1;
5;2051017561;2022-06-04T23:21:03.216;0;58060;38436;3214;673.594831;767.484055;821.2074;1;
2;2051035295;2022-08-28T21:02:08.027;0;48953;1669;1902;881.321506;975.243061;1043.2136;1;
1;2051034372;2022-08-25T10:01:05.510;0;66113;28076;434;449.93975;543.882859;581.958;5;
1;2051029119;2022-08-01T22:53:02.219;0;53742;25256;359;429.78676;523.740646;560.404;1;
1;2051027075;2022-07-18T15:19:05.989;0;18306;62114;359;606.583445;700.548108;759.7785;7;
1;2051021823;2022-06-26T08:42:02.794;0;52823;9653;1474;173.94078;267.91622;286.6682;1;
7;2051019558;2022-06-15T10:34:03.832;0;57787;55018;4905;105.258959;199.234399;213.3846;1;
7;2051019683;2022-06-15T23:24:02.374;1;57787;55018;4905;105.258959;199.234399;213.3846;1;
2;2051025109;2022-07-08T14:34:02.605;0;46561;16950;1879;582.593843;676.58006;725.2921;1;
1;2051024754;2022-07-07T10:32:03.059;0;41079;6048;322;326.00425;420.001244;449.4009;1;
5;2051027093;2022-07-18T16:03:01.967;0;57922;71159;3590;680.039477;774.058025;844.9168;1;
1;2051017631;2022-06-05T12:29:08.035;0;40698;34551;358;520.604539;614.676972;659.5524;1;
1;2051017798;2022-06-06T13:08:02.766;0;40698;46954;945;520.604539;614.676972;659.5524;1;
9;2051025772;2022-07-12T12:43:05.372;3;31913;50167;5914;249.358226;343.452213;367.4957;2;
9;2051025774;2022-07-12T12:54:02.761;3;31913;50167;5914;249.358226;343.452213;367.4957;2;
5;2051027323;2022-07-19T19:14:02.663;0;48300;54728;3127;769.273037;863.367024;924.6666;1;
1;2051017797;2022-06-06T13:08:02.452;0;66401;7008;577;561.223052;655.327816;701.5827;4;
13;2051035421;2022-08-29T10:46:03.130;0;60978;20746;7208;702.746616;796.872934;876.1701;1;
13;2051036101;2022-08-31T20:09:01.882;0;44586;61558;7485;600.828527;694.965622;743.613;1;
5;2051030786;2022-08-11T19:28:03.410;0;43487;17209;4084;51.891255;146.039127;169.1989;1;
2;2051020792;2022-06-21T15:57:03.110;0;65912;36076;2537;536.974802;631.133451;675.7179;1;
5;2051027633;2022-07-21T09:18:01.818;1;15412;38058;3843;153.378264;247.536913;265.1142;2;
5;2051027643;2022-07-21T10:00:03.527;0;15412;38058;3843;153.378264;247.536913;265.1142;2;
1;2051028463;2022-07-27T16:05:02.659;0;57720;71655;1050;972.4604396;1066.621244;1141.2843;1;
5;2051034156;2022-08-23T23:39:03.365;4;60532;40820;3687;320.798959;414.968385;444.0124;1;
13;2051029360;2022-08-03T10:46:08.134;3;29104;66412;7500;155.598326;249.789306;267.2696;1;
5;2051023956;2022-07-04T18:41:05.532;0;57783;54768;3321;1106.89758725;1201.161312;1281.3853;1;
5;2051027696;2022-07-21T12:33:02.625;0;57783;1016;4139;1106.89758725;1201.161312;1281.3853;1;
7;2051033086;2022-08-20T14:01:10.077;0;57783;1027;4798;1106.89758725;1201.182866;1281.3853;1;
5;2051032431;2022-08-18T09:04:10.170;0;58044;71330;3425;467.732577;562.02055;601.3566;1;
5;2051025488;2022-07-11T09:37:26.790;0;43487;17209;4084;51.891255;146.190005;169.1989;1;
5;2051026192;2022-07-13T22:53:02.685;0;43487;17082;3388;51.891255;146.190005;169.1989;1;
2;2051034792;2022-08-26T16:38:02.792;0;65405;18796;2062;678.951;773.24975;810.4304;1;
1;2051031680;2022-08-15T22:43:06.428;0;61006;33346;1223;417.339325;511.659629;547.4716;1;
1;2051021373;2022-06-23T17:48:51.668;0;41217;22221;946;436.4685;530.810358;569.0256;1;
1;2051022030;2022-06-27T09:43:04.278;0;41217;12613;216;436.4685;530.810358;569.0256;2;
1;2051025172;2022-07-08T19:17:04.390;0;1512;33410;1419;556.060869;650.435058;697.2719;5;
7;2051032205;2022-08-17T14:30:04.267;0;47377;54009;4952;307.230716;401.604905;487.1204;1;
2;2051034906;2022-08-27T09:07:04.785;0;60017;24735;2424;701.873679;796.258645;833.0621;1;
2;2051029898;2022-08-06T13:24:04.607;0;56538;18870;2151;257.117666;351.513409;376.1173;6;
2;2051020247;2022-06-19T01:41:02.576;0;6567;51237;1734;688.402429;782.862834;838.4506;1;
2;2051022816;2022-06-29T19:05:23.828;1;9398;14991;1846;670.577271;765.048453;820.1297;1;
7;2051020572;2022-06-20T19:45:03.238;0;60983;15231;4898;281.850881;376.343617;403.0598;1;
7;2051020889;2022-06-21T20:54:04.038;0;60983;36732;4972;281.850881;376.343617;403.0598;1;
13;2051033467;2022-08-22T05:49:02.818;0;60752;21163;7372;551.114226;645.617739;690.8057;2;
1;2051025994;2022-07-13T09:48:05.303;0;59769;30943;320;532.3838;626.89809;671.4071;1;
1;2051026373;2022-07-14T15:45:02.007;0;59769;23389;365;532.3838;626.89809;671.4071;2;
1;2051027270;2022-07-19T14:22:10.867;3;59769;27002;320;532.3838;626.89809;671.4071;1;
1;2051033937;2022-08-23T12:35:05.561;0;60064;2225;852;296.270507;390.795574;418.1476;1;
5;2051035226;2022-08-28T17:08:02.560;0;56884;43498;3531;313.373606;407.90945;436.4685;1;
5;2051036050;2022-08-31T15:49:04.393;4;56884;53545;3698;313.373606;407.90945;436.4685;1;
9;2051028009;2022-07-24T10:07:08.061;3;15155;4100;6276;392.940197;487.486818;521.6068;2;
9;2051028013;2022-07-24T10:28:07.420;3;15155;4100;6276;392.940197;487.486818;521.6068;1;
9;2051028312;2022-07-26T13:55:05.874;3;15155;52277;6237;392.940197;487.486818;521.6068;4;
9;2051029855;2022-08-06T08:12:06.098;3;15155;50160;6263;392.940197;487.486818;521.6068;1;
1;2051023407;2022-07-02T10:41:03.852;1;12614;16480;515;455.371358;549.928756;588.4242;2;
1;2051034347;2022-08-25T07:32:05.621;4;65577;22668;269;111.876037;206.476543;220.9285;1;
1;2051018818;2022-06-10T22:05:02.012;1;66555;50958;1578;593.316958;687.917464;736.0691;1;
1;2051019664;2022-06-15T22:07:02.362;0;66555;9704;478;593.316958;687.917464;736.0691;1;
2;2051024246;2022-07-05T18:30:03.353;0;45455;54947;2533;558.830558;653.452618;700.505;1;
1;2051025005;2022-07-08T08:56:03.789;3;3402;43104;125;440.197342;534.830179;573.3364;1;
2;2051025547;2022-07-11T13:36:04.205;0;40828;17018;2403;298.803102;393.446716;413.1190518;1;
1;2051027981;2022-07-23T21:38:02.678;0;22086;30419;806;606.701992;701.356383;751.1569;2;
5;2051029594;2022-08-04T14:00:05.431;0;40601;37842;3893;461.309485;555.974653;594.8904;1;
1;2051023180;2022-07-01T10:01:07.345;0;67108;62064;54;487.486818;582.162763;622.9106;1;
1;2051032416;2022-08-18T08:21:05.923;0;53953;46230;314;462.279415;556.976914;595.9681;1;
1;2051032473;2022-08-18T10:54:04.232;0;53953;44651;773;462.279415;556.976914;595.9681;1;
1;2051032538;2022-08-18T13:38:03.822;0;53953;6090;1179;462.279415;556.976914;595.9681;1;
1;2051034256;2022-08-24T18:24:02.255;0;53953;2501;1276;462.279415;556.976914;595.9681;1;
5;2051020903;2022-06-21T21:38:04.153;0;65495;20141;3506;425.982479;520.723086;557.1709;1;
5;2051019342;2022-06-14T12:25:11.401;0;380;39802;3438;452.138258;546.889642;586.2688;1;
8;2051017064;2022-06-01T20:25:03.202;0;57783;49902;5641;1106.89758725;1201.657054;1281.3853;1;
1;2051026698;2022-07-16T18:50:05.956;0;1177;21727;161;499.481619;594.24378;635.843;1;
1;2051026935;2022-07-18T01:12:01.985;0;1177;62129;767;499.481619;594.24378;635.843;1;
1;2051026982;2022-07-18T10:03:02.614;0;1177;51485;466;499.481619;594.24378;635.843;1;
1;2051024860;2022-07-07T16:01:03.694;0;66026;27873;1046;293.99656;388.780275;415.9922;3;
1;2051021499;2022-06-24T15:08:02.537;0;56432;66165;33;502.919482;597.713974;640.1538;1;
1;2051035731;2022-08-30T14:52:04.294;0;56756;59663;639;216.434491;311.228983;333.0093;1;
1;2051017144;2022-06-02T11:18:06.427;3;209;14205;714;361.191155;455.985647;489.2758;2;
1;2051017412;2022-06-03T23:38:02.509;0;209;64868;408;361.191155;455.985647;489.2758;1;
1;2051017565;2022-06-05T00:04:02.557;0;209;30409;569;361.191155;455.985647;489.2758;1;
6;2051026799;2022-07-17T11:09:04.529;0;48129;19693;4349;635.390366;730.195635;793.1872;2;
2;2061089156;2022-08-09T12:59:01.060;0;64883;72488;2284;254.315646;349.120915;377.195;1;
1;2051020949;2022-06-22T06:44:04.650;0;15559;46697;186;693.338295;788.165118;844.9168;1;
1;2051021089;2022-06-22T15:41:02.332;1;15559;9802;1285;693.338295;788.165118;844.9168;1;
5;2051025134;2022-07-08T16:22:03.631;0;15559;65540;3612;693.338295;788.165118;844.9168;1;
1;2051025666;2022-07-11T23:04:02.901;0;15559;27528;695;693.338295;788.165118;844.9168;1;
1;2051026064;2022-07-13T13:16:03.540;0;15559;21937;256;693.338295;788.165118;844.9168;1;
1;2051027079;2022-07-18T15:41:03.430;0;15559;48119;489;693.338295;788.165118;844.9168;1;
1;2051027368;2022-07-20T08:03:02.767;0;15559;27110;767;693.338295;788.165118;844.9168;1;
5;2051028179;2022-07-25T15:37:02.260;0;56911;18180;3614;435.466239;530.293062;567.9479;1;
13;2051028116;2022-07-25T08:33:08.533;0;44506;66136;6961;715.194051;810.031651;867.5485;2;
1;2051020845;2022-06-21T18:42:05.542;0;41087;27856;552;327.168166;422.016543;451.5563;1;
1;2051024958;2022-07-07T23:40:02.742;0;41087;61781;818;327.168166;422.016543;451.5563;3;
5;2051019067;2022-06-12T15:53:02.777;1;11416;17643;3281;687.238513;782.140775;838.4506;1;
5;2051019170;2022-06-13T13:00:02.690;0;11416;37442;4116;687.238513;782.140775;838.4506;1;
1;2051030497;2022-08-10T12:01:05.913;0;66949;44913;1478;272.690431;367.625024;393.3605;2;
13;2051017598;2022-06-05T10:19:03.499;0;11233;1491;7495;908.231675;1003.166268;1073.3892;1;
5;2051020632;2022-06-21T01:56:03.500;0;55542;9104;3801;500.753305;595.698675;637.9984;1;
1;2051018859;2022-06-11T08:36:03.956;0;61696;65104;1105;525.109325;620.065472;663.8632;6;
13;2051026264;2022-07-14T09:32:08.266;0;31853;57076;7105;133.225274;228.202975;244.6379;2;
2;2051018882;2022-06-11T11:50:02.525;0;42509;8728;2716;229.000473;324.010505;347.0194;1;
14;2051027755;2022-07-21T16:21:02.442;0;12040;55942;7820;1168.01934275;1263.032069;1349.2804;1;
13;2051029132;2022-08-02T07:16:06.874;0;56466;56018;7642;971.589658;1066.621244;1141.2843;1;
1;2051026918;2022-07-17T22:22:02.657;0;58224;4628;246;522.803047;617.84541;661.7078;1;
1;2051027964;2022-07-23T17:35:02.808;1;58224;42608;782;522.803047;617.84541;661.7078;2;
2;2051030964;2022-08-12T14:29:02.386;0;42727;15358;2461;342.115865;437.158228;484.965;1;
5;2051020030;2022-06-17T17:52:02.298;0;48704;39636;3740;527.825129;622.867492;667.0963;1;
5;2051020566;2022-06-20T19:12:03.684;1;48704;41017;3287;527.825129;622.867492;667.0963;1;
13;2051021587;2022-06-24T20:57:02.451;0;48704;11097;7193;527.825129;622.867492;667.0963;1;
1;2051018412;2022-06-09T07:36:02.172;1;64461;6443;903;561.643355;656.696495;702.6604;1;
1;2051024395;2022-07-06T10:03:05.394;1;42059;7005;964;330.983224;426.047141;455.8671;4;
1;2051019504;2022-06-14T23:59:01.819;0;15155;44374;8;392.940197;488.036445;522.6845;1;
5;2051032417;2022-08-18T08:21:06.198;0;57330;17673;3381;265.793151;360.910953;386.8943;1;
9;2051025912;2022-07-12T21:04:03.833;0;42142;35025;5872;1024.849592;1119.967394;1199.4801;1;
2;2051031974;2022-08-16T20:09:01.912;0;53719;55220;2594;332.739875;427.879231;461.2556;1;
2;2051032393;2022-08-18T04:50:03.377;0;53719;55220;2594;332.739875;427.879231;461.2556;1;
1;2051019691;2022-06-16T06:45:03.069;0;22457;33628;1072;494.524199;589.663555;631.5322;1;
1;2051027567;2022-07-20T19:53:02.791;0;56240;61851;1098;467.355382;562.494738;602.4343;2;
8;2051017696;2022-06-05T19:47:02.740;0;66534;71259;5622;589.835987;684.98612;734.9914;1;
13;2051027491;2022-07-20T15:20:05.637;1;61267;70965;7051;416.498719;511.659629;547.4716;1;
1;2051035556;2022-08-29T18:18:03.157;0;9398;23744;555;670.577271;765.759735;813.6635;1;
1;2051017915;2022-06-07T05:40:06.965;0;65446;29597;824;515.657896;610.84036;664.9409;1;
5;2051029934;2022-08-06T19:47:03.125;0;60889;18584;4106;296.615371;391.797835;419.2253;1;
5;2051017781;2022-06-06T11:30:01.811;0;63305;38492;3954;715.614354;810.796818;867.5485;1;
1;2051029268;2022-08-02T18:28:02.175;0;54647;66648;604;524.850677;620.033141;664.9409;4;
1;2051027260;2022-07-19T12:22:02.901;0;40863;64265;1250;761.125625;856.318866;917.1227;1;
8;2051028257;2022-07-26T02:38:02.380;0;65575;61529;5445;640.649542;735.842783;787.7987;1;
2;2051031181;2022-08-13T19:40:02.213;0;61290;11861;2750;802.918831;898.122849;1003.3387;1;
2;2051026109;2022-07-13T16:21:03.428;1;53523;16948;1912;775.200387;870.415182;932.2105;1;
2;2051027542;2022-07-20T18:38:03.744;0;53523;55168;2440;775.200387;870.415182;932.2105;1;
5;2051017121;2022-06-02T08:57:03.032;0;46762;38379;4081;581.462258;676.698607;727.4475;1;
5;2051019279;2022-06-14T07:12:02.177;0;59992;53850;4188;741.737802;836.984928;895.5687;1;
5;2051032964;2022-08-19T22:48:04.568;0;59992;38319;3306;741.737802;836.984928;895.5687;1;
8;2051029568;2022-08-04T11:49:02.765;0;60534;21298;5563;596.679382;691.948062;740.3799;2;
1;2051022790;2022-06-29T17:48:52.778;0;3589;12550;83;829.484136;924.752816;990.4063;2;
5;2051019738;2022-06-16T11:15:02.535;1;22643;250;3833;441.059502;536.338959;574.4141;1;
1;2051018939;2022-06-11T18:08:02.307;0;56764;65160;759;294.459971;389.782536;417.0699;1;
2;2051020447;2022-06-20T11:00:04.556;0;11416;16485;2361;687.238513;782.593409;837.3729;3;
11;2051030314;2022-08-09T11:41:02.322;0;22510;42328;6388;494.847509;590.213182;631.5322;1;
5;2051031796;2022-08-16T11:05:02.726;0;47872;37907;3281;1199.178344;1294.544017;1380.5337;1;
5;2051025516;2022-07-11T11:47:04.430;0;1391;38684;3411;539.572059;634.948509;680.0287;2;
1;2051018705;2022-06-10T12:39:03.280;0;60080;31526;712;1188.59533;1283.982557;1375.1452;1;
1;2051031318;2022-08-14T16:11:02.731;0;20991;31919;1062;244.971987;340.434653;364.2626;1;
1;2051029830;2022-08-05T19:51:03.807;0;65832;28638;1320;933.880935;1029.354378;1101.4094;1;
8;2051033788;2022-08-22T21:46:03.085;0;66401;69653;5445;561.223052;656.696495;702.6604;1;
1;2051028371;2022-07-26T21:20:02.431;0;46288;1973;918;491.129444;586.645995;628.2991;1;
9;2051032488;2022-08-18T11:38:02.972;0;43519;55355;5955;264.047277;359.563828;384.7389;6;
1;2051022422;2022-06-28T14:07:05.318;0;60802;49015;526;349.217908;444.76679;476.3434;1;
1;2051020753;2022-06-21T13:57:03.103;0;38199;59310;783;479.996803;575.578016;616.4444;1;
1;2051025017;2022-07-08T09:40:02.513;0;41867;32591;1160;551.02801;646.62;691.8834;1;
15;2051032227;2022-08-17T15:13:03.611;0;60568;70060;8358;386.183018;481.796562;555.0155;1;
13;2051020412;2022-06-20T08:48:04.599;0;43972;20876;7074;334.442641;430.077739;460.1779;1;
13;2051025468;2022-07-11T07:35:26.719;0;43972;20977;7329;334.442641;430.077739;460.1779;3;
5;2051026317;2022-07-14T12:28:04.456;0;43972;38353;3818;334.442641;430.077739;460.1779;4;
9;2061089198;2022-08-26T09:16:55.725;3;15155;73639;5893;392.940197;488.586072;523.7622;5;
5;2051019311;2022-06-14T10:27:08.035;0;66161;69764;3614;1291.935983;1387.624966;1486.1483;1;
